SO_line,CustomerNo,SalesOrderNo,CustomerName,LineKey,ItemCode,ItemCodeDesc,SO Header,PROM DATE,UDF_MATERIALS_CLEAR_DATE,EXP DATE,Exp DATE,Qty,QuantityShipped,UnitPrice,Production Notes,QtyOnHand,RMANumber,DropShip,Comments
0016576_000004,ECRIN,0016576,Ecrin Systems,000004,26-504590-003,"32GB DDR4-2400 DIMM, Reg., ECC",4/30/2021,4/30/2021,4/22/2021,4/30/2021,4/30/2021,8,0,428,NS (SOH 4/30/2021),23,,00,
0015987_000011,IBM,0015987,IBM,000011,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",8/25/2021,2/1/2021,3/15/2021,4/5/2021,5/3/2021,100,0,2963,IBM,200,,00,
0015987_000012,IBM,0015987,IBM,000012,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",8/25/2021,3/1/2021,4/19/2021,4/19/2021,5/3/2021,100,0,2963,IBM,200,,00,
0016562_000002,OXFORDQ,0016562,Oxford Quantum Circuits Ltd.,000002,262500004035-00,"TRC5004 5U, 8255, 8032",4/30/2021,3/5/2021,4/26/2021,5/3/2021,5/3/2021,2,0,7400,26-004846-502 DP WA 3/9 (SOH 4/30/2021),0,,00,
0016562_000003,OXFORDQ,0016562,Oxford Quantum Circuits Ltd.,000003,262500005017-00,THS5087 PED8234 8231 1500W,4/30/2021,3/5/2021,4/26/2021,5/3/2021,5/3/2021,1,0,7907,"111500001144-01, 124500001001-00, 153500001038-00, 264500002145-00 stk TS/DP WA 3/9 (SOH 4/30/2021)",0,,00,
0016577_000001,ECRIN,0016577,Ecrin Systems,000001,92-822803800000,HDB8228-CST,5/3/2021,5/3/2021,4/29/2021,5/3/2021,5/3/2021,2,0,722,NS (SOH 5/3/2021),0,,00,
0016577_000003,ECRIN,0016577,Ecrin Systems,000003,92-8225207C017A,"HEP E5-2680v4, IPMI, 14CHT 2.4",5/3/2021,5/3/2021,4/29/2021,5/3/2021,5/3/2021,2,0,5337,"26-004846-486, 26-000263-093 TS/DP WA 3/9 (SOH 5/3/2021)",0,,00,ATTENTION - IPMI REWORK - QTY 2
0016497_000001,L3COMM,0016497,"L3 Technologies, Inc.",000001,172500001042-00,"Band, EPDM- 3.5L x 0.25W x .06",5/10/2021,5/10/2021,5/3/2021,5/4/2021,5/4/2021,500,0,0,NS (SOH 5/10/2021),10397,,00,
0016550_000001,CUSTOMS,0016550,Custom Systems Integration Inc,000001,262500003860-00,TRC4014 4U TSB7053 6600 860W,5/5/2021,3/2/2021,4/27/2021,5/4/2021,5/4/2021,2,0,5692,"92-507053-000, 264500001299-00 TS/DP WA 2/28 (SOH 5/5/2021)",0,,00,
0016520_000003,RUDOLPH,0016520,Onto Innovation Inc.,000003,263500001144-00,"DVD, SATA Slim Drive (Read Onl",5/5/2021,5/5/2021,4/30/2021,5/5/2021,5/5/2021,16,0,71,NS (SOH 5/5/2021),112,,00,
0016547_000001,NORTHVA,0016547,Northrop Grumman Corporation,000001,262500002447-00,THS4086 TKL8255 6615 860W,5/5/2021,5/5/2021,4/30/2021,5/7/2021,5/7/2021,1,0,4650,124500001001-00 DP WA 2/28 (SOH 5/5/2021),0,,00,
0016398_000002,L3COMM,0016398,"L3 Technologies, Inc.",000002,262500003076-00,"5U, 8225-018, 8237",5/11/2021,1/20/2021,4/30/2021,5/11/2021,5/11/2021,2,0,41270,"124500001001-00 Eng, 92-508225-200, 26-004846-458,   TS/DP WA 1/1 (SOH 5/11/2021)",0,,00,
0016398_000003,L3COMM,0016398,"L3 Technologies, Inc.",000003,262500003072-00,"2U, 8225-618, 8227-038",5/11/2021,1/20/2021,4/30/2021,5/11/2021,5/11/2021,2,0,13086,"111500001740-03 AF, 124500001001-00 Eng, 193500001207-02, 107500001137-00, 193500001045-00, 92-508225-600 stk, 26-004846-458, 263500001487-00 TS/DP WA 1/1 (SOH 5/11/2021)",0,,00,
0016464_000002,IBM,0016464,IBM,000002,198500001208-00,IBM FRU 12V charger,5/6/2021,4/1/2021,5/3/2021,5/17/2021,5/17/2021,100,0,137,IBM,0,,00,KITTING
0015987_000013,IBM,0015987,IBM,000013,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",8/25/2021,4/5/2021,6/14/2021,6/14/2021,5/24/2021,100,0,2963,IBM,200,,00,
0015989_000004,IBM,0015989,IBM,000004,262500003195-00,"MBT8302, 8272, 8254, 1225v5 w/",8/25/2021,1/1/2021,6/14/2021,6/14/2021,5/24/2021,100,10,2963,IBM,10,,00,
0015904_000001,IBM,0015904,IBM,000001,262500003322-00,MBT8303 MBC8290 8254 E-2226G,1/29/2021,1/4/2021,5/17/2021,6/1/2021,6/1/2021,10,0,3996,"(10) 92-508290-000 (A2 Aspeed Chip), 26-004846-571, 26-504607-002, 263500001610-00 TS/DP WA 8/2 (SOH 2/15/2021)",2,,00,
0015905_000007,IBM,0015905,IBM,000007,262500003320-00,MBS1004 MBC8290 8241 E-2226G,1/29/2021,8/4/2020,5/4/2021,5/21/2021,6/1/2021,15,0,4215,92-508290-00 (short A3 Aspeed chip),2,,00,
0016056_000002,IBM,0016056,IBM,000002,262500003322-00,MBT8303 MBC8290 8254 E-2226G,4/26/2021,4/26/2021,4/19/2021,,6/1/2021,10,0,3996,"263500001610-00, 193500001170-00,268500001110-00,110500001216-02, 171500001784-04, 107500001189-02",2,,00,
0016057_000005,IBM,0016057,IBM,000005,262500003320-00,MBS1004 MBC8290 8241 E-2226G,2/24/2021,2/24/2021,2/17/2021,6/1/2021,6/1/2021,65,0,3996,"92-508290-000, 26-004846,571, 26-504607-002, 263500001610-00 TS/DP",2,,00,
0015988_000003,IBM,0015988,IBM,000003,262500003194-00,"MBS1003, 8272, 8241, 1275v6 w/",8/25/2020,1/1/2021,4/12/2021,4/12/2021,6/7/2021,112,24,3662,IBM,88,,00,
0016050_000004,IBM,0016050,IBM,000004,262500003320-00,MBS1004 MBC8290 8241 E-2226G,5/1/2021,5/1/2021,4/27/2021,,6/7/2021,30,0,3996,"92-508290-000, 26-004846,571, 26-504607-002, 263500001610-00 TS/DP",2,,00,
0016055_000003,IBM,0016055,IBM,000003,262500003320-00,MBS1004 MBC8290 8241 E-2226G,3/29/2021,3/29/2021,3/22/2021,6/7/2021,6/7/2021,60,0,3996,"92-508290-000, 26-004846,571, 26-504607-002, 263500001610-00 TS/DP",2,,00,
0016464_000003,IBM,0016464,IBM,000003,198500001208-00,IBM FRU 12V charger,5/6/2021,5/3/2021,6/14/2021,6/14/2021,6/14/2021,100,0,137,IBM,0,,00,
0015987_000014,IBM,0015987,IBM,000014,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",8/25/2021,5/1/2021,7/12/2021,7/12/2021,6/21/2021,100,0,2963,IBM,200,,00,
0015987_000015,IBM,0015987,IBM,000015,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",8/25/2021,6/1/2021,8/9/2021,8/9/2021,7/12/2021,100,0,2963,IBM,200,,00,
0016052_000001,IBM,0016052,IBM,000001,198500001262-00,"IBM 16GB DDR4-2666, ECC, DIMM",7/9/2021,7/9/2021,7/9/2021,7/12/2021,7/12/2021,10,0,111,NS - IBM,0,,00,
0016054_000003,IBM,0016054,IBM,000003,262500003322-00,MBT8303 MBC8290 8254 E-2226G,7/9/2021,7/9/2021,7/1/2021,,7/12/2021,10,0,3996,"263500001610-00, 193500001170-00,268500001110-00,110500001216-02, 171500001784-04, 107500001189-02",2,,00,
0016464_000004,IBM,0016464,IBM,000004,198500001208-00,IBM FRU 12V charger,5/6/2021,5/6/2021,7/12/2021,7/12/2021,7/12/2021,100,0,137,IBM,0,,00,
0016049_000004,IBM,0016049,IBM,000004,262500003320-00,MBS1004 MBC8290 8241 E-2226G,7/13/2021,6/1/2021,7/6/2021,,7/19/2021,30,0,3996,"92-508290-000, 26-004846,571, 26-504607-002, 263500001610-00 TS/DP",2,,00,
0016463_000001,ECRIN,0016463,Ecrin Systems,000001,92-814100600000,THD E3-1275v3 4CHT 3.5,7/19/2021,7/19/2021,7/12/2021,7/19/2021,7/19/2021,1,0,1469,26-004846-444 stk (SOH 7/19/2021),0,,00,
0015987_000016,IBM,0015987,IBM,000016,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",8/25/2021,6/1/2021,9/30/2021,9/30/2021,8/23/2021,105,0,2963,IBM,200,,00,
0016464_000005,IBM,0016464,IBM,000005,198500001208-00,IBM FRU 12V charger,5/6/2021,7/1/2021,8/23/2021,8/23/2021,8/23/2021,100,0,137,IBM,0,,00,
0016565_000002,IBM,0016565,IBM,000002,198500001102-00,"IBM FRU, Fan Module",9/13/2021,9/13/2021,5/28/2021,5/31/2021,9/7/2021,50,0,60,198500001119-00 (SOH 3/8/2021) - need to order more fans from CiDesign MC - UC,0,,00,
0016612_000001,IBM,0016612,IBM,000001,262500003322-00,MBT8303 MBC8290 8254 E-2226G,10/7/2021,9/1/2021,,9/7/2021,9/7/2021,87,0,3112,,2,,00,
0016464_000006,IBM,0016464,IBM,000006,198500001208-00,IBM FRU 12V charger,5/6/2021,7/1/2021,9/13/2021,9/13/2021,9/13/2021,100,0,137,IBM,0,,00,
0016557_000003,IBM,0016557,IBM,000003,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",2/25/2021,7/1/2021,4/23/2021,9/13/2021,9/13/2021,100,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,200,,00,
0015989_000005,IBM,0015989,IBM,000005,262500003195-00,"MBT8302, 8272, 8254, 1225v5 w/",8/25/2021,4/1/2021,8/9/2021,8/9/2021,9/20/2021,147,0,2963,IBM,10,,00,
0016464_000007,IBM,0016464,IBM,000007,198500001208-00,IBM FRU 12V charger,5/6/2021,8/2/2021,9/20/2021,9/20/2021,9/20/2021,100,0,137,IBM,0,,00,
0016557_000004,IBM,0016557,IBM,000004,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",2/25/2021,8/2/2021,4/23/2021,9/20/2021,9/20/2021,100,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,200,,00,
0016558_000003,IBM,0016558,IBM,000003,262500003194-00,"MBS1003, 8272, 8241, 1275v6 w/",2/25/2021,6/1/2021,4/23/2021,9/20/2021,9/20/2021,100,0,3662,IBM - Jason and Elizabeth to revise schedule / Forecast,88,,00,
0016619_000001,IBM,0016619,IBM,000001,262500003320-00,MBS1004 MBC8290 8241 E-2226G,3/24/2021,8/2/2021,,9/30/2021,9/30/2021,100,0,3112,,2,,00,
0016464_000008,IBM,0016464,IBM,000008,198500001208-00,IBM FRU 12V charger,5/6/2021,9/1/2021,10/4/2021,10/4/2021,10/4/2021,100,0,137,IBM,0,,00,
0016557_000005,IBM,0016557,IBM,000005,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",2/25/2021,9/1/2021,4/23/2021,10/4/2021,10/4/2021,100,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,200,,00,
0016464_000009,IBM,0016464,IBM,000009,198500001208-00,IBM FRU 12V charger,5/6/2021,9/1/2021,10/25/2021,10/25/2021,10/25/2021,100,0,137,IBM,0,,00,
0016557_000006,IBM,0016557,IBM,000006,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",2/25/2021,9/1/2021,4/23/2021,10/25/2021,10/25/2021,100,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,200,,00,
0016619_000002,IBM,0016619,IBM,000002,262500003320-00,MBS1004 MBC8290 8241 E-2226G,3/24/2021,9/1/2021,,10/29/2021,10/29/2021,100,0,3112,,2,,00,
0016619_000003,IBM,0016619,IBM,000003,262500003320-00,MBS1004 MBC8290 8241 E-2226G,3/24/2021,9/1/2021,,10/29/2021,10/29/2021,100,0,3112,,2,,00,
0016556_000003,IBM,0016556,IBM,000003,262500003195-00,"MBT8302, 8272, 8254, 1225v5 w/",2/25/2021,8/2/2021,4/23/2021,11/1/2021,11/1/2021,100,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,10,,00,
0016464_000010,IBM,0016464,IBM,000010,198500001208-00,IBM FRU 12V charger,5/6/2021,10/1/2021,11/15/2021,11/15/2021,11/15/2021,100,0,137,IBM,0,,00,
0016557_000007,IBM,0016557,IBM,000007,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",2/25/2021,10/1/2021,4/23/2021,11/15/2021,11/15/2021,100,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,200,,00,
0016558_000004,IBM,0016558,IBM,000004,262500003194-00,"MBS1003, 8272, 8241, 1275v6 w/",2/25/2021,8/2/2021,4/23/2021,11/15/2021,11/15/2021,100,0,3662,IBM - Jason and Elizabeth to revise schedule / Forecast,88,,00,
0016557_000008,IBM,0016557,IBM,000008,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",2/25/2021,10/1/2021,4/23/2021,11/22/2021,11/22/2021,100,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,200,,00,
0016619_000004,IBM,0016619,IBM,000004,262500003320-00,MBS1004 MBC8290 8241 E-2226G,3/24/2021,10/1/2021,,11/30/2021,11/30/2021,100,0,3112,,2,,00,
0016619_000005,IBM,0016619,IBM,000005,262500003320-00,MBS1004 MBC8290 8241 E-2226G,3/24/2021,10/1/2021,,11/30/2021,11/30/2021,100,0,3112,,2,,00,
0016167_000001,TRENSYS,0016167,Trenton Systems,000001,262500002478-00,TRC5005 TKL8255 8194 1550W,10/14/2020,10/21/2020,11/12/2020,12/1/2021,12/1/2021,2,0,0,"DO NOT KIT - SOFT ALLOCATION ORDER FOR PARTS (268500001131-01, 111500001776-00, 92-508194-007, 26-004846-527, 111500001147-02, 92-508255-000 Rwk (SOH 10/14/2020)",0,,00,DO NOT KIT - DUMMY ORDER TO SOFT ALLOCATE PARTS
0016557_000009,IBM,0016557,IBM,000009,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",2/25/2021,11/1/2021,4/23/2021,12/27/2021,12/27/2021,95,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,200,,00,
0016556_000004,IBM,0016556,IBM,000004,262500003195-00,"MBT8302, 8272, 8254, 1225v5 w/",2/25/2021,10/1/2021,4/23/2021,12/30/2021,12/30/2021,100,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,10,,00,
0015696_000001,SYSTINT,0015696,Systems Integration Plus Inc.,000001,92-683000100000,IOB32NI - Custom,7/15/2020,7/15/2020,8/31/2020,12/31/2021,12/31/2021,27,0,275,92-506830-001 Custom Brd - MC TBD NY,0,,00,USE ON CUST RMA??
0015788_000003,IBM,0015788,IBM,000003,110500001211-01,"1U 28"" (MBS1003) IBM CHASSIS",10/31/2020,10/31/2020,12/30/2021,12/31/2021,12/31/2021,95,61,397.75,110500001211-01 10/16/2020,572,,00,NO OPERATIONS WORK REQUIRED
0016544_000003,TRENSYS,0016544,Trenton Systems,000003,198500002136-00,Intel Ethernet SFP+ LR Optics,3/31/2021,3/31/2021,3/17/2021,3/18/2021,12/31/2021,0,0,0,SANMINA KANBAN STOCK,3,,00,KANBAN BUILD ORDER
0016619_000006,IBM,0016619,IBM,000006,262500003320-00,MBS1004 MBC8290 8241 E-2226G,3/24/2021,11/1/2021,,12/31/2021,12/31/2021,100,0,3112,,2,,00,
0016619_000007,IBM,0016619,IBM,000007,262500003320-00,MBS1004 MBC8290 8241 E-2226G,3/24/2021,11/1/2021,,12/31/2021,12/31/2021,100,0,3112,,2,,00,
0016619_000008,IBM,0016619,IBM,000008,262500003320-00,MBS1004 MBC8290 8241 E-2226G,3/24/2021,11/1/2021,,12/31/2021,12/31/2021,100,0,3112,,2,,00,
0016619_000009,IBM,0016619,IBM,000009,262500003320-00,MBS1004 MBC8290 8241 E-2226G,3/24/2021,12/1/2021,,1/3/2022,1/3/2022,100,0,3112,,2,,00,
0016619_000010,IBM,0016619,IBM,000010,262500003320-00,MBS1004 MBC8290 8241 E-2226G,3/24/2021,12/1/2021,,1/3/2022,1/3/2022,100,0,3112,,2,,00,
0016556_000005,IBM,0016556,IBM,000005,262500003195-00,"MBT8302, 8272, 8254, 1225v5 w/",2/25/2021,10/1/2021,4/23/2021,2/14/2022,2/14/2022,64,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,10,,00,
0016558_000005,IBM,0016558,IBM,000005,262500003194-00,"MBS1003, 8272, 8241, 1275v6 w/",2/25/2021,10/1/2021,4/23/2021,2/14/2022,2/14/2022,100,0,3662,IBM - Jason and Elizabeth to revise schedule / Forecast,88,,00,
0016558_000006,IBM,0016558,IBM,000006,262500003194-00,"MBS1003, 8272, 8241, 1275v6 w/",2/25/2021,10/1/2021,4/23/2021,2/14/2022,2/14/2022,5,0,3662,IBM - Jason and Elizabeth to revise schedule / Forecast,88,,00,
0016036_000001,IAIELTA,0016036,ELTA \ Care of I.A.I.,000001,262500003276-00,2025E200-001 Rev E01,1/25/2021,9/16/2020,,6/1/2021,,13,0,32476.62,Elta Nova - Shortages not listed,0,,00,CONVERT 2025E100  - 10 PCS ASAP - EXPEDITED
0016036_000004,IAIELTA,0016036,ELTA \ Care of I.A.I.,000004,262500003282-00,2025E100-001 Rev E01,1/25/2021,9/16/2020,,6/1/2021,,3,0,38550.3,Elta Nova - Shortages not listed,0,,00,
0016036_000006,IAIELTA,0016036,ELTA \ Care of I.A.I.,000006,262500003282-00,2025E100-001 Rev E01,1/25/2021,9/16/2020,,6/1/2021,,10,0,38550.3,Elta Nova - Shortages not listed,0,,00,
0016324_000001,RUDOLPH,0016324,Onto Innovation Inc.,000001,262500003624-00,"(TRS3500) 3U, MB",2/16/2021,12/15/2020,2/9/2021,4/2/2021,,10,0,4250,"PSP Best Date added >110500001074-00, 264500001243-00, 26-004846-461, 111500001061-01, 111500001144-01,  (SOH 2/16/2021)",0,,00,"SO ON HOLD - CUST REPORTED VIDEO RES ISSUES-BURN-IN, WIP, KITTED"
0016366_000001,IAIELTA,0016366,ELTA \ Care of I.A.I.,000001,262500003375-00,2025E300-001 Rev -,5/14/2021,5/14/2021,,,,5,0,35324,"26-004846-526, 153500001049-00, TS/DP WA 12/29 (SOH 2/11/2021)",0,,00,
0016404_000001,IAIELTA,0016404,ELTA \ Care of I.A.I.,000001,262500003276-00,2025E200-001 Rev E01,2/26/2021,2/26/2021,,,,1,0,32476.62,,0,,00,PULL-IN IF POSSIBLE - EXPEDITED
0016411_000001,RUDOLPH,0016411,Onto Innovation Inc.,000001,262500003624-00,"(TRS3500) 3U, MB",3/4/2021,1/21/2021,3/1/2021,3/8/2021,,1,0,4250,"110500001074-00, 26-004846-461, 263500001145-01 TS/DP WA 1/20 (SOH 3/31/2021) No BD",0,,00,"ON HOLD - CUST REPORTED VIDEO ISSUE – NO ESD, RE-EVAL ESD WHEN APPROVED TO SHIP"
0016413_000001,RUDOLPH,0016413,Onto Innovation Inc.,000001,262500003624-00,"(TRS3500) 3U, MB",3/31/2021,1/21/2021,3/15/2021,3/31/2021,,9,0,4250,"110500001074-00, 26-004846-461, 263500001145-01 TS/DP WA 1/20 (SOH 3/31/2021) No BD",0,,00,"ON HOLD - CUST REPORTED VIDEO ISSUE – NO ESD, RE-EVAL ESD WHEN APPROVED TO SHIP"
0016413_000003,RUDOLPH,0016413,Onto Innovation Inc.,000003,263500001145-01,"HDD, 1TB, 2.5"", SATA III, 7200",3/31/2021,1/21/2021,3/15/2021,3/31/2021,,8,0,85,263500001145-01 DP WA 1/20 (SOH 3/31/2021) No BD,73,,00,"ON HOLD - CUST REPORTED VIDEO ISSUE – NO ESD, RE-EVAL ESD WHEN APPROVED TO SHIP"
0016417_000001,RUDOLPH,0016417,Onto Innovation Inc.,000001,198500001190-00,"X10DRI-T, E5-2620v4, 16GB, KIT",3/31/2021,3/31/2021,3/23/2021,3/31/2021,,5,0,2050,26-004846-490 DP WA 1/20 (SOH 3/31/2021) No BD,0,,00,"ON HOLD - CUST REPORTED VIDEO ISSUE – NO ESD, RE-EVAL ESD WHEN APPROVED TO SHIP"
0016436_000007,RUDOLPH,0016436,Onto Innovation Inc.,000007,198500001190-00,"X10DRI-T, E5-2620v4, 16GB, KIT",2/17/2021,2/17/2021,2/24/2021,3/30/2021,,10,0,2050,"26-004846-490, 264500001243-00 DP WA 2 5 (SOH 2/17/2021)",0,,00,"ON HOLD - CUST REPORTED VIDEO ISSUE – NO ESD, RE-EVAL ESD WHEN APPROVED TO SHIP"
0016436_000008,RUDOLPH,0016436,Onto Innovation Inc.,000008,263500001144-00,"DVD, SATA Slim Drive (Read Onl",2/17/2021,2/17/2021,2/24/2021,3/30/2021,,20,0,71,263500001144-00 DP WA 2 5 (SOH 2/17/2021),112,,00,"ON HOLD - CUST REPORTED VIDEO ISSUE – NO ESD, RE-EVAL ESD WHEN APPROVED TO SHIP"
0016446_000001,RUDOLPH,0016446,Onto Innovation Inc.,000001,198500001190-00,"X10DRI-T, E5-2620v4, 16GB, KIT",4/1/2021,4/1/2021,3/31/2021,4/1/2021,,5,0,2050,"264500001243-00, 26-004846-490, DP WA 2/1 (SOH 4/1/2021)",0,,00,"ON HOLD - CUST REPORTED VIDEO ISSUE – NO ESD, RE-EVAL ESD WHEN APPROVED TO SHIP"
0016447_000001,RUDOLPH,0016447,Onto Innovation Inc.,000001,198500001190-00,"X10DRI-T, E5-2620v4, 16GB, KIT",4/28/2021,4/28/2021,4/20/2021,4/28/2021,,15,0,2050,"264500001243-00, 26-004846-490, DP WA 2/1 (SOH 4/28/2021)",0,,00,"ON HOLD - CUST REPORTED VIDEO ISSUE – NO ESD, RE-EVAL ESD WHEN APPROVED TO SHIP"
0016448_000001,RUDOLPH,0016448,Onto Innovation Inc.,000001,198500001190-00,"X10DRI-T, E5-2620v4, 16GB, KIT",5/27/2021,5/27/2021,5/19/2021,5/27/2021,,10,0,2050,"264500001243-00, 26-004846-490, DP WA 2/1 (SOH 5/27/2021)",0,,00,"ON HOLD - CUST REPORTED VIDEO ISSUE – NO ESD, RE-EVAL ESD WHEN APPROVED TO SHIP"
0016469_000001,RUDOLPH,0016469,Onto Innovation Inc.,000001,262500003624-00,"(TRS3500) 3U, MB",4/28/2021,2/2/2021,4/19/2021,5/7/2021,,10,0,4250,"110500001074-00 stk, 13-508218-000 TS/DP WA 2/28 (SOH 4/28/2021)",0,,00,"ON HOLD - CUST REPORTED VIDEO ISSUE – NO ESD, RE-EVAL ESD WHEN APPROVED TO SHIP"
0016559_000005,BECHTLE,0016559,Bechtle,000005,262500005009-00,TRC1001 2x MSL8256 1200W,4/8/2021,3/4/2021,,,,1,0,18009,"110500001214-00 NOO, 101500001093-00, 11-002149-001, 101500001093-00, 101500001094-00, 26-004846-558, 263500001533-00 TS/DP WA 3/9 (SOH 4/8/2021)",0,,00,
0016559_000007,BECHTLE,0016559,Bechtle,000007,262500005010-00,TRC1002 MSL8256 1200W,4/8/2021,3/4/2021,,,,1,0,12924,"26-004846-558, 264500002566-00, 263500001533-00  TS/DP WA 3/9 (SOH 4/8/2021)",0,,00,
0016567_000001,RUDOLPH,0016567,Onto Innovation Inc.,000001,26-504580-001,"8GB DDR4-2133 DIMM, Reg., ECC",4/28/2021,4/28/2021,4/23/2021,,,30,0,141,26-504580-001 DP WA 3/9 (SOH 4/28/2021),390,,00,
0016568_000004,NORTHVA,0016568,Northrop Grumman Corporation,000004,262500002495-00,THS4086 TKL8255 8155 1200W,5/11/2021,3/9/2021,,,,1,0,5600,,0,,00,
0016573_000001,RUDOLPH,0016573,Onto Innovation Inc.,000001,198500001190-00,"X10DRI-T, E5-2620v4, 16GB, KIT",6/8/2021,6/8/2021,6/1/2021,,,17,0,2050,"264500001243-00, 26-004846-490 DP WA 3/9 (SOH 6/8/2021)",0,,00,"ON HOLD - CUST REPORTED VIDEO ISSUE – NO ESD, RE-EVAL ESD WHEN APPROVED TO SHIP"
0016574_000001,RUDOLPH,0016574,Onto Innovation Inc.,000001,198500001190-00,"X10DRI-T, E5-2620v4, 16GB, KIT",6/23/2021,6/23/2021,6/16/2021,,,2,0,2050,"264500001243-00, 26-004846-490 DP WA 3/9 (SOH 6/23/2021)",0,,00,"ON HOLD - CUST REPORTED VIDEO ISSUE – NO ESD, RE-EVAL ESD WHEN APPROVED TO SHIP"
0016585_000001,MATERIA,0016585,"Material Handling Systems, Inc",000001,262500002427-00,TRC3001 3U MB i78700K,4/14/2021,3/15/2021,,,,3,0,4800,,0,,00,
0016591_000001,RACKSYS,0016591,"RackMaster Systems, Inc.",000001,92-708700800000,BPG7087 CST,3/16/2021,3/16/2021,,,,2,0,1069,,0,,00,
0016591_000002,RACKSYS,0016591,"RackMaster Systems, Inc.",000002,92-7053135S002A,TSB E3-1275v2 4CHT 3.5 S002A,3/16/2021,3/16/2021,,,,2,0,1468,,0,,00,
0016591_000003,RACKSYS,0016591,"RackMaster Systems, Inc.",000003,26-504550-000,"2GB,DDR3-1600,non-reg,CL11,240",3/16/2021,3/16/2021,,,,4,0,0,,14,,00,
0016591_000004,RACKSYS,0016591,"RackMaster Systems, Inc.",000004,92-701500400000,IOB33JX,3/16/2021,3/16/2021,,,,2,0,137,,0,,00,
0016593_000001,SOUTHWI,0016593,Southwire Company,000001,262500002683-00,"TSC4600, Q87MX, 550W",5/28/2021,3/17/2021,,,,1,0,1980,,0,,00,
0016594_000001,ECRIN,0016594,Ecrin Systems,000001,92-815500700000,BPG8155 CRA,7/5/2021,7/5/2021,,,,10,0,1161,,0,,00,
0016596_000001,RAYTHVA,0016596,Raytheon Company,000001,262500002467-00,MBS2000 MBKS2U 2x 1200W,5/26/2021,3/17/2021,,,,3,0,6500,,0,,00,
0016596_000002,RAYTHVA,0016596,Raytheon Company,000002,198500001015-00,"Slide Rails 20-26"" w/Bracket,",5/26/2021,3/17/2021,,,,3,0,100,,1,,00,
0016598_000001,ECRIN,0016598,Ecrin Systems,000001,92-825507200000,TKL E3-1275v6,4/30/2021,4/30/2021,,,,1,0,1450,,0,,00,
0016599_000001,DAKTRON,0016599,"Daktronics, Inc.",000001,111500001785-01,Daktronics TRC5005 filter cove,4/2/2021,4/2/2021,,,,1,0,25,,1,,00,
0016600_000003,DAKTRON,0016600,"Daktronics, Inc.",000003,262500002478-00,TRC5005 TKL8255 8194 1550W,4/30/2021,3/19/2021,,,,1,0,6050,,0,,00,
0016601_000001,GREARIV,0016601,"Great River Technology, Inc.",000001,262500004211-00,TRC5004 BXT7059 8032 1200W,5/18/2021,5/18/2021,,,,4,0,8850,,0,,00,
0016602_000001,SYSTERR,0016602,Systerra Computer GmbH,000001,194500001009-00,HDEC I/O HD Brkt LP(L3 Spare),5/14/2021,3/19/2021,,,,15,0,20,,0,,00,
0016602_000002,SYSTERR,0016602,Systerra Computer GmbH,000002,262500002421-00,THS4086 TKL8255 8155 800W,5/14/2021,3/19/2021,,,,2,0,5985,,0,,00,
0016603_000001,CAEUSAI,0016603,CAE USA INC,000001,262500003679-00,TRC3001 3U MB,5/13/2021,3/19/2021,,,,2,0,4321,,0,,00,
0016604_000001,CAEUSAI,0016604,CAE USA INC,000001,262500003735-00,"TRC3001 3U,MB",9/24/2021,3/19/2021,,,,1,0,3413,,0,,00,
0016605_000001,CUSTOMS,0016605,Custom Systems Integration Inc,000001,262500003860-00,TRC4014 4U TSB7053 6600 860W,5/20/2021,3/22/2021,,,,1,0,5692,,0,,00,
0016607_000001,RGBSPEC,0016607,RGB Spectrum,000001,268500001086-00,"PS, 1200W, MICRO REDUNDANT, 90",5/17/2021,5/17/2021,,,,2,0,725,,56,,00,
0016608_000001,HARRCOR,0016608,"L3Harris Technologies, Inc.",000001,262500003569-00,"TRC2005 8219, TSB, 650W PMBUS",5/3/2021,3/16/2021,,,,2,0,7341,,0,,00,
