SO_line,CustomerNo,SalesOrderNo,CustomerName,LineKey,ItemCode,ItemCodeDesc,SO Header,PROM DATE,UDF_MATERIALS_CLEAR_DATE,EXP DATE,Exp DATE,Qty,QuantityShipped,UnitPrice,Production Notes,QtyOnHand,RMANumber,DropShip,Comments
0016339_000003,SCIENG,16339,Science & Engineering Services,3,263500001523-00,"960GB SSD 883 DCT Samsung 2.5""",2/10/2021,12/21/2020,4/30/2021,4/6/2021,5/1/2021,6,0,307,Moved out - approved to ship seperate by Sales,1,,0,MOVED OUT - USED SSD's FOR OTHER ORDER - SHIP WHEN MORE STOCK ARRIVES
0016339_000005,SCIENG,16339,Science & Engineering Services,5,/C,Default Item Code /C,2/10/2021,,4/30/2021,4/6/2021,5/1/2021,0,0,0,DPAS Rating: DO-A1,0,,0,
0015987_000012,IBM,15987,IBM,12,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",8/25/2021,3/1/2021,4/19/2021,4/19/2021,5/3/2021,100,4,2963,IBM,216,,0,
0016562_000002,OXFORDQ,16562,Oxford Quantum Circuits Ltd.,2,262500004035-00,"TRC5004 5U, 8255, 8032",4/30/2021,3/5/2021,4/26/2021,5/3/2021,5/3/2021,2,0,7400,26-004846-502 DP WA 3/9 (SOH 4/30/2021),0,,0,
0016562_000003,OXFORDQ,16562,Oxford Quantum Circuits Ltd.,3,262500005017-00,THS5087 PED8234 8231 1500W,4/30/2021,3/5/2021,4/26/2021,5/3/2021,5/3/2021,1,0,7907,"111500001144-01, 124500001001-00, 153500001038-00, 264500002145-00 stk TS/DP WA 3/9 (SOH 4/30/2021)",0,,0,
0016577_000001,ECRIN,16577,Ecrin Systems,1,92-822803800000,HDB8228-CST,5/3/2021,5/3/2021,4/29/2021,5/3/2021,5/3/2021,2,0,722,NS (SOH 5/3/2021),0,,0,
0016577_000003,ECRIN,16577,Ecrin Systems,3,92-8225207C017A,"HEP E5-2680v4, IPMI, 14CHT 2.4",5/3/2021,5/3/2021,4/29/2021,5/3/2021,5/3/2021,2,0,5337,"26-004846-486, 26-000263-093 TS/DP WA 3/9 (SOH 5/3/2021)",0,,0,ATTENTION - IPMI REWORK - QTY 2
0016608_000001,HARRCOR,16608,"L3Harris Technologies, Inc.",1,262500003569-00,"TRC2005 8219, TSB, 650W PMBUS",5/3/2021,3/16/2021,4/27/2021,5/3/2021,5/3/2021,2,0,7341,"26-004846-428, 263500001151-00 DP WA 3/19 (SOH 5/3/2021)",0,,0,
0016608_000002,HARRCOR,16608,"L3Harris Technologies, Inc.",2,/C,Default Item Code /C,5/3/2021,,4/27/2021,5/3/2021,5/3/2021,0,0,0,DPAS Rating: DO-A7 (SOH 5/3/2021),0,,0,
0016661_000001,TRIMAP,16661,TriMap International,1,92-705310400000,TSB i7-3770 4CHT 3.4,5/3/2021,5/3/2021,4/28/2021,5/3/2021,5/3/2021,10,0,1550,26-004846-427 DP WA 4/7 (SOH 5/3/2021),0,,0,
0016661_000002,TRIMAP,16661,TriMap International,2,26-504550-002,"8GB DDR3-1600 DIMM, UNBUFF, EC",5/3/2021,5/3/2021,4/28/2021,5/3/2021,5/3/2021,10,0,75,NS (SOH 5/3/2021),1108,,0,
0016661_000003,TRIMAP,16661,TriMap International,3,92-701500500000,IOB33HJX,5/3/2021,5/3/2021,4/28/2021,5/3/2021,5/3/2021,10,0,135,NS (SOH 5/3/2021),0,,0,
0016661_000004,TRIMAP,16661,TriMap International,4,93-505443-006,"Serial w/o Bracket - 15""",5/3/2021,5/3/2021,4/28/2021,5/3/2021,5/3/2021,20,0,0,93-505443-006 NY UC,18,,0,
0016661_000005,TRIMAP,16661,TriMap International,5,93-505444-006,"Parallel w/o Bracket - 15""",5/3/2021,5/3/2021,4/28/2021,5/3/2021,5/3/2021,10,0,0,NS (SOH 5/3/2021),23,,0,
0016550_000001,CUSTOMS,16550,Custom Systems Integration Inc,1,262500003860-00,TRC4014 4U TSB7053 6600 860W,5/5/2021,3/2/2021,4/27/2021,5/4/2021,5/4/2021,2,0,5692,"92-507053-000, 264500001299-00 TS/DP WA 2/28 (SOH 5/5/2021)",0,,0,C
0016550_000002,CUSTOMS,16550,Custom Systems Integration Inc,2,/C,Default Item Code /C,5/5/2021,,4/27/2021,5/4/2021,5/4/2021,0,0,0,Accepts Early Delivery (SOH 5/5/2021),0,,0,
0016550_000003,CUSTOMS,16550,Custom Systems Integration Inc,3,/C,Default Item Code /C,5/5/2021,,4/27/2021,5/4/2021,5/4/2021,0,0,0,DPAS Rating: DO-A2 (SOH 5/5/2021),0,,0,
0016639_000001,DAKTRON,16639,"Daktronics, Inc.",1,262500002478-00,TRC5005 TKL8255 8194 1550W,4/29/2021,3/30/2021,4/27/2021,5/4/2021,5/4/2021,1,0,6050,"110500001068-00, 111500001061-01, 26-004846-527, 111500001147-02, 111500001144-01",0,,0,
0016520_000003,RUDOLPH,16520,Onto Innovation Inc.,3,263500001144-00,"DVD, SATA Slim Drive (Read Onl",5/5/2021,5/5/2021,4/30/2021,5/5/2021,5/5/2021,16,0,71,NS (SOH 5/5/2021),127,,0,
0016667_000001,L3COMM,16667,"L3 Technologies, Inc.",1,111500001007-00,Perforated I/O Bracket,5/6/2021,5/6/2021,5/3/2021,5/6/2021,5/6/2021,14,0,2,NS (SOH 5/6/2021),2587,,0,
0016667_000002,L3COMM,16667,"L3 Technologies, Inc.",2,/C,Default Item Code /C,5/6/2021,,5/3/2021,5/6/2021,5/6/2021,0,0,0,DPAS Rating: DO A1 (SOH 5/6/2021),0,,0,
0016547_000001,NORTHVA,16547,Northrop Grumman Corporation,1,262500002447-00,THS4086 TKL8255 6615 860W,5/5/2021,5/5/2021,4/30/2021,5/7/2021,5/7/2021,1,0,4650,124500001001-00 DP WA 2/28 (SOH 5/5/2021),0,,0,
0016622_000001,AMERRAI,16622,American Railway Technologies,1,92-825508800000,TKL i7-7700,5/24/2021,5/24/2021,5/3/2021,5/7/2021,5/7/2021,1,0,1807,Best Date > 26-004846-525 DP WA 3/19 (SOH 5/24/2021),0,,0,
0016622_000002,AMERRAI,16622,American Railway Technologies,2,92-815500700000,BPG8155 CRA,5/24/2021,5/24/2021,5/3/2021,5/7/2021,5/7/2021,1,0,1647,Best Date > NS (SOH 5/24/2021),0,,0,
0016622_000003,AMERRAI,16622,American Railway Technologies,3,26-504600-001,"8GB DDR4-2400 DIMM, Unbuff ECC",5/24/2021,5/24/2021,5/3/2021,5/7/2021,5/7/2021,1,0,71,Best Date > NS (SOH 5/24/2021),222,,0,
0016622_000004,AMERRAI,16622,American Railway Technologies,4,/C,Default Item Code /C,5/24/2021,,5/3/2021,5/7/2021,5/7/2021,0,0,0,Best Date > (SOH 5/24/2021),0,,0,
0016398_000001,L3COMM,16398,"L3 Technologies, Inc.",1,/C,Default Item Code /C,5/11/2021,,4/30/2021,5/11/2021,5/11/2021,0,0,0,DPAS Rating: DO-A1 (SOH 5/11/2021),0,,0,
0016398_000002,L3COMM,16398,"L3 Technologies, Inc.",2,262500003076-00,"5U, 8225-018, 8237",5/11/2021,1/20/2021,4/30/2021,5/11/2021,5/11/2021,2,0,41270,"124500001001-00 Eng, 92-508225-200, 26-004846-458, TS/DP WA 1/1 (SOH 5/11/2021)",0,,0,
0016398_000003,L3COMM,16398,"L3 Technologies, Inc.",3,262500003072-00,"2U, 8225-618, 8227-038",5/11/2021,1/20/2021,4/30/2021,5/11/2021,5/11/2021,2,0,13086,"111500001740-03 AF, 124500001001-00 Eng, 193500001207-02, 107500001137-00, 193500001045-00, 92-508225-600 stk, 26-004846-458, 263500001487-00 TS/DP WA 1/1 (SOH 5/11/2021)",0,,0,
0016607_000001,RGBSPEC,16607,RGB Spectrum,1,268500001086-00,"PS, 1200W, MICRO REDUNDANT, 90",5/17/2021,5/17/2021,5/10/2021,5/11/2021,5/11/2021,2,0,725,NS (SOH 5/17/2021),54,,0,
0016603_000001,CAEUSAI,16603,CAE USA INC,1,262500003679-00,TRC3001 3U MB,5/13/2021,3/19/2021,5/6/2021,5/13/2021,5/13/2021,2,0,4321,"110500001074-00, 268500001055-00 TS (SOH 5/13/2021)",0,,0,
0016603_000002,CAEUSAI,16603,CAE USA INC,2,/C,Default Item Code /C,5/13/2021,,5/6/2021,5/13/2021,5/13/2021,0,0,0,DPAS Rating: DO-A1 (SOH 5/13/2021),0,,0,
0016602_000001,SYSTERR,16602,Systerra Computer GmbH,1,194500001009-00,HDEC I/O HD Brkt LP(L3 Spare),5/14/2021,3/19/2021,5/10/2021,5/14/2021,5/14/2021,15,0,20,Best Date > NS (SOH 5/14/2021),0,,0,
0016602_000002,SYSTERR,16602,Systerra Computer GmbH,2,262500002421-00,THS4086 TKL8255 8155 800W,5/14/2021,3/19/2021,5/10/2021,5/14/2021,5/14/2021,2,0,5985,"Best Date > **124500001001-00, 26-004846-509, 26-504600-002, 111500001147-02 TS/DP WA 3/19 (SOH 5/14/2021)",0,,0,
0016602_000003,SYSTERR,16602,Systerra Computer GmbH,3,/C,Default Item Code /C,5/14/2021,,5/10/2021,5/14/2021,5/14/2021,0,0,0,Best Date > (SOH 5/14/2021),0,,0,
0016464_000002,IBM,16464,IBM,2,198500001208-00,IBM FRU 12V charger,5/6/2021,4/1/2021,5/3/2021,5/17/2021,5/17/2021,100,0,137,IBM,0,,0,KITTING
0016593_000001,SOUTHWI,16593,Southwire Company,1,262500002683-00,"TSC4600, Q87MX, 550W",5/28/2021,3/17/2021,5/10/2021,5/17/2021,5/17/2021,1,0,1980,"Best Date > 264500001242-00, 26-004846-448 stk, 263500001486-00 TS/DP WA 3/19 (SOH 5/28/2021)",0,,0,
0016593_000002,SOUTHWI,16593,Southwire Company,2,/C,Default Item Code /C,5/28/2021,,5/10/2021,5/17/2021,5/17/2021,0,0,0,Best Date > (SOH 5/28/2021),0,,0,
0016654_000001,MAQUILA,16654,"Maquila Services, LLC",1,264500001285-00,Intel I350-T4V2 Ethernet Serve,5/17/2021,5/17/2021,5/7/2021,5/17/2021,5/17/2021,1,0,375,NS (SOH 5/17/2021),17,,0,
0016601_000001,GREARIV,16601,"Great River Technology, Inc.",1,262500004211-00,TRC5004 BXT7059 8032 1200W,5/18/2021,5/18/2021,5/10/2021,5/18/2021,5/18/2021,4,0,8850,"92-507059-002 stk, 26-004846-414, 263500001082-00 DP WA 3/19 (SOH 5/18/2021)",0,,0,
0016609_000001,IDEALAE,16609,Ideal Aerosmith,1,262500004164-00,TRC4008 TKL8255 6615 860W 2x 4,5/18/2021,3/23/2021,5/7/2021,5/18/2021,5/18/2021,3,0,5250,"26-004846-525, 111500001147-02 TS/DP WA 3/19 (SOH 5/18/2021)",2,,0,
0016609_000002,IDEALAE,16609,Ideal Aerosmith,2,263500001471-00,"HDD 1TB 2.5"" 7mm Seagate Barra",5/18/2021,3/23/2021,5/7/2021,5/18/2021,5/18/2021,3,0,80,NS (SOH 5/18/2021),8,,0,
0016609_000003,IDEALAE,16609,Ideal Aerosmith,3,198500001016-00,"Slide Rails 24-30"" w/Bracket,",5/18/2021,3/23/2021,5/7/2021,5/18/2021,5/18/2021,3,0,100,107500001057-01 DP WA 3/19 (SOH 5/18/2021),0,,0,
0016609_000004,IDEALAE,16609,Ideal Aerosmith,4,260500001112-00,"Monitor, 24"" LCD, LED Backligh",5/18/2021,3/23/2021,5/7/2021,5/18/2021,5/18/2021,3,0,300,260500001112-00 DP WA 3/19 (SOH 5/18/2021),9,,0,
0016609_000005,IDEALAE,16609,Ideal Aerosmith,5,267500001004-00,USB Keyboard and Mouse,5/18/2021,3/23/2021,5/7/2021,5/18/2021,5/18/2021,3,0,30,NS (SOH 5/18/2021),9,,0,
0016627_000001,ZDATUM,16627,Zdatum Corporation,1,262500002342-00,"TRC2009 2U, 8141, 8219 650W",5/18/2021,3/25/2021,5/12/2021,5/19/2021,5/19/2021,1,0,6680,"124500001001-00, 26-004846-467, 263500001190-00 EOL, 264500001999-00 EOL, DP Wa 3/10 (SOH 5/18/2021)",0,,0,
0016605_000001,CUSTOMS,16605,Custom Systems Integration Inc,1,262500003860-00,TRC4014 4U TSB7053 6600 860W,5/20/2021,3/22/2021,5/11/2021,5/20/2021,5/20/2021,1,0,5692,105500001021-00 DP WA 3/19 (SOH 5/202/2021),0,,0,
0015987_000013,IBM,15987,IBM,13,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",8/25/2021,4/5/2021,6/14/2021,6/14/2021,5/24/2021,100,0,2963,IBM,216,,0,
0016596_000001,RAYTHVA,16596,Raytheon Company,1,262500002467-00,MBS2000 MBKS2U 2x 1200W,5/26/2021,3/17/2021,5/17/2021,5/26/2021,5/26/2021,3,0,6500,"101500001093-00, 13-008028-001, 101500001094-00, 26-004846-525 TS/DP WA 3/19 (SOH 5/26/2021)",0,,0,
0016596_000002,RAYTHVA,16596,Raytheon Company,2,198500001015-00,"Slide Rails 20-26"" w/Bracket,",5/26/2021,3/17/2021,5/17/2021,5/26/2021,5/26/2021,3,0,100,NS (SOH 5/26/2021),1,,0,
0016448_000001,RUDOLPH,16448,Onto Innovation Inc.,1,198500001190-00,"X10DRI-T, E5-2620v4, 16GB, KIT",5/27/2021,5/27/2021,5/19/2021,5/27/2021,5/27/2021,10,0,2050,"264500001243-00, 26-004846-490, DP WA 2/1 (SOH 5/27/2021)",0,,0,"ON HOLD - CUST REPORTED VIDEO ISSUE – NO ESD, RE-EVAL ESD WHEN APPROVED TO SHIP"
0016568_000002,NORTHVA,16568,Northrop Grumman Corporation,2,/C,Default Item Code /C,5/11/2021,,5/24/2021,5/31/2021,5/31/2021,0,0,0,DPAS Rating: DO-C9,0,,0,
0016568_000003,NORTHVA,16568,Northrop Grumman Corporation,3,/C,Default Item Code /C,5/11/2021,,5/24/2021,5/31/2021,5/31/2021,0,0,0,QC Inspection Required,0,,0,
0016568_000004,NORTHVA,16568,Northrop Grumman Corporation,4,262500002495-00,THS4086 TKL8255 8155 1200W,5/11/2021,3/9/2021,5/24/2021,5/31/2021,5/31/2021,1,0,5600,"**124500001001-00, 26-004846-525, 111500001147-02, 263500001523-00 TS/DP WA 3/19 (SOH 5/11/2021)",0,,0,
0015904_000001,IBM,15904,IBM,1,262500003322-00,MBT8303 MBC8290 8254 E-2226G,1/29/2021,4/30/2021,5/17/2021,6/1/2021,6/1/2021,10,0,3996,"(10) 92-508290-000 (A2 Aspeed Chip), 26-004846-571, 26-504607-002, 263500001610-00 TS/DP WA 8/2 (SOH 2/15/2021)",3,,0,
0015905_000002,IBM,15905,IBM,2,/C,Default Item Code /C,1/29/2021,,5/4/2021,5/21/2021,6/1/2021,0,0,0,(10) will be short A2 Aspeed chips - 50 approved - Luke,0,,0,0
0015905_000007,IBM,15905,IBM,7,262500003320-00,MBS1004 MBC8290 8241 E-2226G,1/29/2021,4/30/2021,5/4/2021,5/21/2021,6/1/2021,15,0,4215,92-508290-00 (short A3 Aspeed chip),3,,0,
0016056_000002,IBM,16056,IBM,2,262500003322-00,MBT8303 MBC8290 8254 E-2226G,4/26/2021,4/26/2021,4/19/2021,,6/1/2021,10,0,3996,"263500001610-00, 193500001170-00,268500001110-00,110500001216-02, 171500001784-04, 107500001189-02",3,,0,
0016615_000001,RUDOLPH,16615,Onto Innovation Inc.,1,262500003624-00,"(TRS3500) 3U, MB",6/2/2021,3/24/2021,5/25/2021,6/2/2021,6/2/2021,4,0,4250,"110500001074-00, 268500001055-00, 26-004846-461, 107500001105-00, 26-504580-001, 263500001513-00, 193500001033-00 TS/DP WA 3/19 (SOH 6/2/2021)",0,,0,"ON HOLD - CUST REPORTED VIDEO ISSUE – NO ESD, RE-EVAL ESD WHEN APPROVED TO SHIP"
0016648_000001,EMETCOM,16648,Emet OEM Computing Ltd.,1,92-708700800000,BPG7087 CST,6/2/2021,6/2/2021,5/24/2021,6/2/2021,6/2/2021,19,0,917,NS (SOH 6/2/2021),23,,0,
0016626_000001,ECRIN,16626,Ecrin Systems,1,26-504590-001,"8GB DDR4-2400 DIMM, Reg., ECC,",6/4/2021,6/4/2021,5/31/2021,6/4/2021,6/4/2021,8,0,146,NS,281,,0,
0016626_000002,ECRIN,16626,Ecrin Systems,2,92-822803800000,HDB8228-CST,6/4/2021,6/4/2021,5/31/2021,6/4/2021,6/4/2021,1,0,722,NS (SOH 6/4/2021),0,,0,
0016626_000003,ECRIN,16626,Ecrin Systems,3,92-8225281C017A,"HEP E5-2608Lv4, C017A IPMI 2-1",6/4/2021,6/4/2021,5/31/2021,6/4/2021,6/4/2021,1,0,2624,26-004846-493 DP WA 3/19 (SOH 6/4/2021),0,,0,
0016673_000005,ECRIN,16673,Ecrin Systems,5,92-7053034B022B,TSB E3-1275 4CHT 3.4 B022B,6/4/2021,6/4/2021,5/31/2021,6/4/2021,6/4/2021,4,0,1283,NS (SOH 6/4/2021),0,,0,
0016673_000006,ECRIN,16673,Ecrin Systems,6,26-504550-001,"4GB DDR3-1600 DIMM, UnBuff., E",6/4/2021,6/4/2021,5/31/2021,6/4/2021,6/4/2021,12,0,54,NS (SOH 6/4/2021),197,,0,
0016673_000007,ECRIN,16673,Ecrin Systems,7,/C,Default Item Code /C,6/4/2021,,5/31/2021,6/4/2021,6/4/2021,0,0,0,Please assemble memory to 92-7053034B022B,0,,0,
0016464_000003,IBM,16464,IBM,3,198500001208-00,IBM FRU 12V charger,5/6/2021,5/3/2021,6/14/2021,6/14/2021,6/7/2021,100,0,137,IBM,0,,0,
0016573_000001,RUDOLPH,16573,Onto Innovation Inc.,1,198500001190-00,"X10DRI-T, E5-2620v4, 16GB, KIT",6/8/2021,6/8/2021,6/1/2021,6/8/2021,6/8/2021,17,0,2050,"264500001243-00, 26-004846-490 DP WA 3/9 (SOH 6/8/2021)",0,,0,"ON HOLD - CUST REPORTED VIDEO ISSUE – NO ESD, RE-EVAL ESD WHEN APPROVED TO SHIP"
0016651_000001,RGBSPEC,16651,RGB Spectrum,1,262500004197-00,TRC5004 TKL8255 8032 1200W,6/9/2021,4/2/2021,5/28/2021,6/9/2021,6/9/2021,2,0,7995,"Best Date > 111500001776-00, 26-004846-502 TS/DP WA 3/30 (SOH 6/9/2021)",0,,0,
0016651_000002,RGBSPEC,16651,RGB Spectrum,2,/C,Default Item Code /C,6/9/2021,,5/28/2021,6/9/2021,6/9/2021,0,0,0,Best Date > (SOH 6/9/2021),0,,0,
0016643_000001,RUDOLPH,16643,Onto Innovation Inc.,1,263500001145-01,"HDD, 1TB, 2.5"", SATA III, 7200",6/16/2021,6/16/2021,6/8/2021,6/16/2021,6/16/2021,4,0,85,263500001145-01 (SOH 6/16/2021),70,,0,
0016643_000002,RUDOLPH,16643,Onto Innovation Inc.,2,263500001144-00,"DVD, SATA Slim Drive (Read Onl",6/16/2021,6/16/2021,6/8/2021,6/16/2021,6/16/2021,4,0,95,263500001144-00 (SOH 6/16/2021),127,,0,
0016674_000006,ECRIN,16674,Ecrin Systems,6,92-661501000000,BPG6615 RAV,6/18/2021,6/18/2021,6/10/2021,6/18/2021,6/18/2021,2,0,676,NS (SOH 6/18/2021),1,,0,
0016674_000007,ECRIN,16674,Ecrin Systems,7,93-001150-000,"CBL, IDC to RJ45 I/O Bracket",6/18/2021,6/18/2021,6/10/2021,6/18/2021,6/18/2021,2,0,50,NS (SOH 6/18/2021),46,,0,
0016674_000008,ECRIN,16674,Ecrin Systems,8,92-825507200000,TKL E3-1275v6,6/18/2021,6/18/2021,6/10/2021,6/18/2021,6/18/2021,2,0,1450,26-004846-527 DP WA 4/7 (SOH 6/18/2021),0,,0,
0015987_000014,IBM,15987,IBM,14,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",8/25/2021,5/1/2021,7/12/2021,7/12/2021,6/21/2021,100,0,2963,IBM,216,,0,
0016653_000001,MATERIA,16653,"Material Handling Systems, Inc",1,262500002427-00,TRC3001 3U MB i78700K,6/21/2021,4/2/2021,6/8/2021,6/21/2021,6/21/2021,3,0,4800,"Best Date > 110500001074-00, 268500001055-00 delayed at port, 111500001776-00, 111500001061-01, 126500001170-00, 113500001013-00, 111500001144-01, 193500001170-00 TS/DP WA 3/29 (SOH 6/21/2021)",0,,0,Expedited
0016653_000002,MATERIA,16653,"Material Handling Systems, Inc",2,/C,Default Item Code /C,6/21/2021,,6/8/2021,6/21/2021,6/21/2021,0,0,0,Best Date > (SOH 6/21/2021),0,,0,
0016630_000001,L3COLOR,16630,L3Harris Space & Intelligence,1,198500002131-00,MBS2000 Chassis and PSU Kit,6/22/2021,6/22/2021,6/14/2021,6/22/2021,6/22/2021,2,0,2650,110500001174-01 (convert from -00 to -01 30 OH) TS WA 3/29 (SOH 6/22/2021),0,,0,
0016630_000002,L3COLOR,16630,L3Harris Space & Intelligence,2,194500001555-00,"L3 Harris Colorado MBK1U, i7-7",6/22/2021,6/22/2021,6/14/2021,6/22/2021,6/22/2021,5,0,3600,"263500001522-00, 26-004846-525 DP WA 3/29 (SOH 6/22/2021)",0,,0,
0016630_000003,L3COLOR,16630,L3Harris Space & Intelligence,3,198500001015-00,"Slide Rails 20-26"" w/Bracket,",6/22/2021,6/22/2021,6/14/2021,6/22/2021,6/22/2021,2,0,100,NS (SOH 6/22/2021),1,,0,
0016630_000004,L3COLOR,16630,L3Harris Space & Intelligence,4,/C,Default Item Code /C,6/22/2021,,6/14/2021,6/22/2021,6/22/2021,0,0,0,DPAS Rating DOA7 (SOH 6/22/2021),0,,0,
0016630_000005,L3COLOR,16630,L3Harris Space & Intelligence,5,/C,Default Item Code /C,6/22/2021,,6/14/2021,6/22/2021,6/22/2021,0,0,0,Early & partial shipment accepted (SOH 6/22/2021),0,,0,
0016574_000001,RUDOLPH,16574,Onto Innovation Inc.,1,198500001190-00,"X10DRI-T, E5-2620v4, 16GB, KIT",6/23/2021,6/23/2021,6/16/2021,6/23/2021,6/23/2021,2,0,2050,"264500001243-00, 26-004846-490 DP WA 3/9 (SOH 6/23/2021)",0,,0,"ON HOLD - CUST REPORTED VIDEO ISSUE – NO ESD, RE-EVAL ESD WHEN APPROVED TO SHIP"
0016652_000001,LMCOCO,16652,"Lockheed Martin-Sunnyvale, CA",1,262500004287-00,TRC4008 TKL8255 6615 860W RED,6/24/2021,6/24/2021,6/17/2021,6/24/2021,6/24/2021,1,0,6175,"111500001061-01, 111500001776-00, 111500001776-00, 111500001147-02, 264500002516-00, 26-004846-525 TS/DP WA 3/30 (SOH 6/24/2021)",0,,0,
0016652_000002,LMCOCO,16652,"Lockheed Martin-Sunnyvale, CA",2,/C,Default Item Code /C,6/24/2021,,6/17/2021,6/24/2021,6/24/2021,0,0,0,DPAS Rating: DX-A2 (SOH 6/24/2021),0,,0,
0016652_000003,LMCOCO,16652,"Lockheed Martin-Sunnyvale, CA",3,/C,Default Item Code /C,6/24/2021,,6/17/2021,6/24/2021,6/24/2021,0,0,0,Early Shipment Accepted (SOH 6/24/2021),0,,0,
0016675_000008,ECRIN,16675,Ecrin Systems,8,92-661001000000,BPX6610 RAV,6/25/2021,6/25/2021,6/16/2021,6/25/2021,6/25/2021,1,0,676,NS (SOH 6/25/2021),0,,0,
0016675_000009,ECRIN,16675,Ecrin Systems,9,92-825507200000,TKL E3-1275v6,6/25/2021,6/25/2021,6/16/2021,6/25/2021,6/25/2021,1,0,1450,26-004846-527 DP WA 4/7 (SOH 6/25/2021),0,,0,
0016675_000010,ECRIN,16675,Ecrin Systems,10,26-504600-001,"8GB DDR4-2400 DIMM, Unbuff ECC",6/25/2021,6/25/2021,6/16/2021,6/25/2021,6/25/2021,2,0,107,NS (SOH 6/25/2021),222,,0,
0015989_000004,IBM,15989,IBM,4,262500003195-00,"MBT8302, 8272, 8254, 1225v5 w/",8/25/2021,1/1/2021,6/14/2021,6/14/2021,6/28/2021,100,20,2963,IBM,52,,0,
0016644_000001,RUDOLPH,16644,Onto Innovation Inc.,1,263500001145-01,"HDD, 1TB, 2.5"", SATA III, 7200",6/28/2021,6/28/2021,6/18/2021,6/28/2021,6/28/2021,36,0,85,263500001145-01 (SOH 6/28/2021),70,,0,
0016644_000002,RUDOLPH,16644,Onto Innovation Inc.,2,263500001144-00,"DVD, SATA Slim Drive (Read Onl",6/28/2021,6/28/2021,6/18/2021,6/28/2021,6/28/2021,36,0,95,263500001144-00 (SOH 6/28/2021),127,,0,
0016616_000001,RUDOLPH,16616,Onto Innovation Inc.,1,262500003624-00,"(TRS3500) 3U, MB",6/29/2021,3/24/2021,6/21/2021,6/29/2021,6/29/2021,10,0,4250,"110500001074-00, 268500001055-00, 26-004846-461, 107500001105-00, 26-504580-001, 263500001513-00, 193500001033-00 TS/DP WA 3/19 (SOH 6/29/2021)",0,,0,"ON HOLD - CUST REPORTED VIDEO ISSUE – NO ESD, RE-EVAL ESD WHEN APPROVED TO SHIP"
0016649_000001,EMETCOM,16649,Emet OEM Computing Ltd.,1,92-708700800000,BPG7087 CST,6/30/2021,6/30/2021,6/22/2021,6/30/2021,6/30/2021,15,0,917,NS (SOH 6/30/2021),23,,0,
0016594_000001,ECRIN,16594,Ecrin Systems,1,92-815500700000,BPG8155 CRA,7/5/2021,7/5/2021,7/1/2021,7/5/2021,7/5/2021,10,0,1161,NS (SOH 7/5/2021),0,,0,
0016642_000001,BECHTLE,16642,Bechtle,1,262500005009-00,TRC1001 2x MSL8256 1200W,7/1/2021,4/1/2021,6/29/2021,7/6/2021,7/6/2021,6,0,18009,"**110500001214-00 UC, 26-004846-558, 263500001533-00 TS/DP WA 3/29 (SOH 7/1/2021)",1,,0,
0016052_000001,IBM,16052,IBM,1,198500001262-00,"IBM 16GB DDR4-2666, ECC, DIMM",7/9/2021,7/9/2021,7/9/2021,7/12/2021,7/12/2021,10,0,111,NS - IBM,0,,0,
0016054_000003,IBM,16054,IBM,3,262500003322-00,MBT8303 MBC8290 8254 E-2226G,7/9/2021,7/9/2021,7/1/2021,,7/12/2021,10,0,3996,"263500001610-00, 193500001170-00,268500001110-00,110500001216-02, 171500001784-04, 107500001189-02",3,,0,
0015987_000015,IBM,15987,IBM,15,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",8/25/2021,6/1/2021,8/9/2021,8/9/2021,7/19/2021,100,0,2963,IBM,216,,0,
0016463_000001,ECRIN,16463,Ecrin Systems,1,92-814100600000,THD E3-1275v3 4CHT 3.5,7/19/2021,7/19/2021,7/12/2021,7/19/2021,7/19/2021,1,0,1469,26-004846-444 stk (SOH 7/19/2021),0,,0,EXPEDITED
0016464_000004,IBM,16464,IBM,4,198500001208-00,IBM FRU 12V charger,5/6/2021,5/6/2021,7/12/2021,7/12/2021,7/19/2021,100,0,137,IBM,0,,0,
0016628_000001,CONCCOM,16628,Concurrent RT - Pompano,1,198500001016-00,"Slide Rails 24-30"" w/Bracket,",6/22/2021,3/25/2021,7/20/2021,7/27/2021,7/27/2021,1,0,100,Best Date > 107500001057-01 DP WA 3/19 (SOH 6/22/2021),0,,0,
0016628_000002,CONCCOM,16628,Concurrent RT - Pompano,2,262500003685-00,"(THS5095) 5U,8225-500,8231-037",6/22/2021,3/25/2021,7/20/2021,7/27/2021,7/27/2021,1,0,6944,"Best Date > 11-001844-001, 153500001026-01, **124500001001-00, 111500001768-02, ** 92-508231-037 UC, 26-004846-491 TS/DP WA 3/19 (SOH 6/22/2021)",0,,0,
0016628_000003,CONCCOM,16628,Concurrent RT - Pompano,3,/C,Default Item Code /C,6/22/2021,,7/20/2021,7/27/2021,7/27/2021,0,0,0,Best Date > (SOH 6/22/2021),0,,0,
0016655_000001,SOLUTIO,16655,Solution Systems Technologies,1,262500004270-00,THS5095 SEP8253 8231 1200W,5/4/2021,4/2/2021,7/20/2021,7/27/2021,7/27/2021,1,0,11250,"Best Date > 153500001026-01, ** 92-508231-037 UC, 26-004846-575, 263500001523-00, 264500001581-00, TS/DP WA 3/29 (SOH 5/4)",0,,0,
